index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,LGP,XL,3B,4F
2057,M,DE,4610,149000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2058,K,DE,16868,59000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2059,G,DE,9967,55900,2013,966,0,0,0,0,0,0,0,0,0,0,0
2060,K,FR,9101,85000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2061,M,PL,10674,87437,2015,966,0,0,0,0,0,0,0,0,0,0,0
2062,K,ES,11113,79900,2013,966,0,0,0,0,0,0,0,0,0,0,0
2063,M,ES,13380,120000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2064,M,PL,8884,108245,2016,966,0,0,0,0,0,0,0,0,0,0,0
2065,K,IE,13421,80000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2066,M,PL,710,157165,2017,966,0,0,0,0,0,0,0,0,0,0,0
2067,M,ES,14791,97500,2016,966,0,0,0,0,0,0,0,0,0,0,0
2068,K,FR,10134,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2069,K,PL,13325,78000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2070,M,ES,7877,151500,2015,966,0,0,0,0,0,0,0,0,0,0,0
2071,M,PT,8323,148000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2072,M,GR,9882,147000,2018,966,0,0,0,0,0,0,0,0,0,0,0
2073,K,IT,14000,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2074,M,BE,4409,215000,2019,966,0,0,0,0,0,0,0,0,0,0,0
2075,M,NL,7400,139000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2076,K,NL,12600,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2077,K,NL,12845,58500,2011,966,0,0,0,0,0,0,0,0,0,0,0
2078,K,DE,12200,66500,2014,966,0,0,0,0,0,0,0,0,0,0,0
2079,M,NL,5200,155000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2080,M,PL,6137,140000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2081,M,FR,7662,180000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2082,M,PL,7410,182000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2083,K,FR,5440,150000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2084,K,FR,7834,165000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2085,M,FR,9675,155000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2086,K,FR,12283,110000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2087,K,PL,13567,64000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2088,K,PL,11500,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2089,M,LU,11074,85000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2090,K,DE,12133,72500,2012,966,0,0,0,0,0,0,0,0,0,0,0
2091,M,DE,3500,168000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2092,M,BE,10558,69500,2016,966,0,0,0,0,0,0,0,0,0,0,0
2093,K,DE,11654,69000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2094,M,BE,1782,209000,2019,966,0,0,0,0,0,0,0,0,0,0,0
2095,K,NL,14179,56800,2013,966,0,0,0,0,0,0,0,0,0,0,0
2096,M,DE,9943,94000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2097,M,DE,8967,121800,2016,966,0,0,0,0,0,0,0,0,0,0,0
2098,M,DE,10995,77000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2099,M,DE,8449,126000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2100,M,NL,9629,81800,2015,966,0,0,0,0,0,0,0,0,0,0,0
2101,K,FR,10700,89000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2102,M,DE,10235,115000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2103,M,DE,6350,118000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2104,M,DE,8150,84500,2015,966,0,0,0,0,0,0,0,0,0,0,0
2105,K,NL,6612,74500,2013,966,0,0,0,0,0,0,0,0,0,0,0
2106,M,BE,8951,99000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2107,K,CH,10867,61900,2012,966,0,0,0,0,0,0,0,0,0,0,0
2108,M,IT,10539,183000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2109,M,IT,8070,140000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2110,K,FI,19902,75000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2111,M,PT,12900,84500,2014,966,0,0,0,0,0,0,0,0,0,0,0
2112,M,IT,13164,89000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2113,K,ES,8000,89000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2114,M,ES,10000,95000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2115,M,PL,1300,220584,2018,966,0,0,0,0,0,0,0,0,0,0,0
2116,K,PL,14390,74600,2012,966,0,0,0,0,0,0,0,0,0,0,0
2117,K,PT,11400,163000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2118,K,FR,9283,78000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2119,K,NL,10158,64800,2014,966,0,0,0,0,0,0,0,0,0,0,0
2120,K,BE,9924,92000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2121,M,NL,12055,82500,2015,966,0,0,0,0,0,0,0,0,0,0,0
2122,H,TR,21000,100000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2123,M,FR,9750,113000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2124,K,BE,17700,57000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2125,H,TR,11300,60000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2126,M,BE,7949,119000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2127,K,NL,14847,59800,2013,966,0,0,0,0,0,0,0,0,0,0,0
2128,K,DE,11,69000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2129,M,DE,6,139000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2130,K ,UK,9,70278,2014,966,0,0,0,0,0,0,0,0,0,0,0
2131,M,NL,6,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0
2132,M,DE,4,149000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2133,K,PT,11,163000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2134,M,ES,7,151500,2015,966,0,0,0,0,0,0,0,0,0,0,0
2135,K,FR,12,110000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2136,M,UK,9,98940,2016,966,0,0,0,0,0,0,0,0,0,0,0
2137,K,FR,5,150000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2138,K,UK,10,69840,2014,966,0,0,0,0,0,0,0,0,0,0,0
2139,K,FR,10,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2140,M,PL,7,182000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2141,M,FR,7,180000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2142,M,PT,8,148000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2143,M,BE,4,215000,2019,966,0,0,0,0,0,0,0,0,0,0,0
2144,M,PT,7,148500,2016,966,0,0,0,0,0,0,0,0,0,0,0
2145,M,FR,9,155000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2146,K,FR,7,165000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2147,M,DE,8,126000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2148,M,DE,8,121800,2016,966,0,0,0,0,0,0,0,0,0,0,0
2149,M,DE,9,94000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2150,M,DE,10,115000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2151,R,CZ,18800,64032,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2152,M,PL,17300,42585,2003,D6,0,0,0,0,0,0,0,1,0,0,0
2153,T,NL,14818,63500,2011,D6,0,0,0,0,0,0,0,0,0,0,0
2154,N,PL,15500,59510,2010,D6,0,0,0,0,0,0,0,1,0,0,0
2155,R,FR,18465,55000,2003,D6,0,0,0,0,0,0,0,0,1,0,0
2156,T,NL,11851,112000,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2157,N,PL,8659,109800,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2158,N,DE,9140,89500,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2159,N,HU,12000,112139,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2160,R,IT,22000,60000,2003,D6,0,0,0,0,0,0,0,0,1,0,0
2161,K,HU,5970,140000,2012,D6,0,0,0,0,0,0,0,0,1,0,0
2162,T,FI,18000,86000,2009,D6,0,0,0,0,0,0,0,0,0,0,0
2163,N,NL,11074,109000,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2164,T,DE,14500,105900,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2165,N,IT,8000,75000,2004,D6,0,0,0,0,0,0,0,0,1,0,0
2166,,ES,6540,103000,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2167,T,DE,6502,137500,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2168,R,DE,12500,51000,2003,D6,0,0,0,0,0,0,0,1,0,0,0
2169,T,SE,7300,162514,2015,D6,0,0,0,0,0,0,0,0,1,0,1
2170,K,DE,6814,99000,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2171,N,DE,14840,84032,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2172,T,CZ,6500,124999,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2173,M,DE,20000,44900,2004,D6,0,0,0,0,0,0,0,0,0,0,0
2174,T,DE,8805,127500,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2175,T,BE,9334,82000,2010,D6,0,0,0,0,0,0,0,1,0,0,0
2176,T,NL,8923,89500,2010,D6,0,0,0,0,0,0,0,1,0,0,0
2177,T,GR,13000,115000,2011,D6,0,0,0,0,0,0,0,0,1,0,0
2178,N,GB,7393,125122,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2179,T,NO,10293,158131,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2180,N,DE,6397,63492,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2181,K,NL,5470,125500,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2182,N,FR,10740,46965,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2183,N,FR,10650,48974,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2184,N,FR,11533,46965,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2185,N,FR,10411,46965,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2186,N,NL,8142,89500,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2187,R,DE,11059,81900,2007,D6,0,0,0,0,0,0,0,0,0,0,0
2188,T,NL,8515,120000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2189,T,BE,18315,64000,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2190,T,SE,8650,141400,2013,D6,0,0,0,0,0,0,0,0,0,0,0
2191,T,BE,10920,119500,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2192,N,SK,12069,70000,2007,D6,0,0,0,0,0,0,0,0,1,0,0
2193,N,DE,12112,54621,2004,D6,0,0,0,0,0,0,0,1,0,0,0
2194,N,DE,13043,85000,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2195,T,RO,16200,100000,2010,D6,0,0,0,0,0,0,0,0,1,0,0
2196,T,NL,9861,139500,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2197,T,NL,8651,149500,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2198,T,GB,9837,93362,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2199,R,NO,13317,94087,2007,D6,0,0,0,0,0,0,0,0,0,0,0
2200,K,EE,5370,130000,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2201,N,PL,20948,61186,2010,D6,0,0,0,0,0,0,0,0,1,0,0
2202,N,BE,11897,94000,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2203,N,BE,7090,105000,2012,D6,0,0,0,0,0,0,0,0,1,0,0
2204,T,GB,10200,149618,2015,D6,0,0,0,0,0,0,0,0,0,0,0
2205,M,PL,19000,48860,2006,D6,0,0,0,0,0,0,0,1,0,0,0
2206,T,NL,15000,67900,2009,D6,0,0,0,0,0,0,0,1,0,0,0
2207,K,DE,3415,177600,2018,D6,0,0,0,0,0,0,0,1,0,0,0
2208,M,DE,14807,52900,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2209,T,IT,9552,135000,2013,D6,0,0,0,0,0,0,0,0,0,0,0
2210,T,RO,12000,99000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2211,N,PL,10700,75880,2009,D6,0,0,0,0,0,0,0,1,0,0,0
2212,N,FR,15650,54900,2003,D6,0,0,0,0,0,0,0,0,1,0,0
2213,N,PL,14184,58001,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2214,R,ES,18000,70000,2003,D6,0,0,0,0,0,0,0,0,0,0,0
2215,T,NO,14273,97310,2010,D6,0,0,0,0,0,0,0,1,0,0,0
2216,N,ES,9757,145000,2013,D6,0,0,0,0,0,0,0,0,1,0,0
2217,N,BY,12000,65000,2006,D6,0,0,0,0,0,0,0,0,0,0,0
2218,T,NL,13054,97500,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2219,N,PL,13754,63639,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2220,T,NL,10351,114800,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2221,N,NL,6185,169500,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2222,K,DE,3600,177600,2018,D6,0,0,0,0,0,0,0,1,0,0,0
2223,T,BE,8800,140000,2012,D6,0,0,0,0,0,0,0,0,1,0,0
2224,R,GR,13200,98000,2007,D6,0,0,0,0,0,0,0,0,1,0,0
2225,R,PL,11222,78986,2006,D6,0,0,0,0,0,0,0,0,1,0,0
2226,T,HU,12100,111977,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2227,M,NL,20071,34800,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2228,R,GB,15000,46455,2004,D6,0,0,0,0,0,0,0,1,0,0,0
2229,N,GB,3290,164729,2011,D6,0,0,0,0,0,0,0,0,1,0,0
2230,T,BE,8805,131501,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2231,R,BE,6775,165000,2018,D6,0,0,0,0,0,0,0,0,0,0,0
2232,N,RO,9800,64900,2011,D6,0,0,0,0,0,0,0,0,1,0,0
2233,R,IT,22719,57000,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2234,T,DE,6779,104890,2010,D6,0,0,0,0,0,0,0,0,1,0,0
2235,T,SK,7800,165000,2016,D6,0,0,0,0,0,0,0,0,1,0,0
2236,T,GB,16000,83480,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2237,T,GB,11248,125309,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2238,N,GB,6457,140823,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2239,T,BE,7339,95000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2240,T,BE,14900,64900,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2241,T,GB,7004,155144,2016,D6,0,0,0,0,0,0,0,0,0,0,0
2242,N,GB,7274,113375,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2243,N,GB,7384,106811,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2244,R,GB,21000,61759,2006,D6,0,0,0,0,0,0,0,1,0,0,0
2245,T,GB,10086,155144,2018,D6,0,0,0,0,0,0,0,0,0,0,0
2246,R,FI,17911,48000,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2247,R,TR,16000,90000,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2248,T,GB,5036,175417,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2249,N,NL,11238,91500,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2250,T,NL,10249,114000,2015,D6,0,0,0,0,0,0,0,0,0,0,0
2251,T,BE,4053,195000,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2252,T,NL,2500,177000,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2253,N,PL,5400,115576,2012,D6,0,0,0,0,0,0,0,0,1,0,0
2254,T,GB,10900,119001,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2255,T,NO,7410,113403,2010,D6,0,0,0,0,0,0,0,0,0,0,0
2256,K,FI,2450,145000,2016,D6,0,0,0,0,0,0,0,0,0,0,0
2257,,PL,8801,222000,2019,D6,0,0,0,0,0,0,0,0,0,0,0
2258,M,UA,2380,180000,2020,D6,0,0,0,0,0,0,0,0,0,0,0
2259,R,UA,13500,104000,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2260,T,PL,9461,222000,2019,D6,0,0,0,0,0,0,0,0,0,0,0
2261,T,BE,7294,129000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2262,N,PL,5400,117700,2013,D6,0,0,0,0,0,0,0,0,1,0,0
2263,K,FR,3620,70000,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2264,N,HU,20000,70000,2007,D6,0,0,0,0,0,0,0,0,1,0,0
2265,M,HU,19382,25000,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2266,T,BE,9331,84000,2010,D6,0,0,0,0,0,0,0,0,0,0,0
2267,R,NL,13494,64900,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2268,N,NL,10742,69500,2009,D6,0,0,0,0,0,0,0,1,0,0,0
2269,N,NL,11438,49800,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2270,M,HU,13620,38972,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2271,N,DE,5896,117890,2013,D6,0,0,0,0,0,0,0,0,1,0,0
2272,N,IT,7621,78000,2005,D6,0,0,0,0,0,0,0,0,1,0,0
2273,R,ES,16250,95000,2003,D6,0,0,0,0,0,0,0,0,1,0,0
2274,K,ES,9699,86000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2275,R,HU,19662,77000,2006,D6,0,0,0,0,0,0,0,0,0,0,0
2276,R,RO,9500,49000,2011,D6,0,0,0,0,0,0,0,0,0,0,0
2277,T,DE,13500,95900,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2278,N,DE,3975,139950,2012,D6,0,0,0,0,0,0,0,0,1,0,0
2279,T,GB,14324,90000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2280,N,GB,14874,75000,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2281,N,LT,9316,72500,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2282,N,DE,13537,79500,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2283,T,BE,11700,69000,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2284,M,UA,18000,65000,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2285,N,NL,10400,154000,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2286,N,DE,4661,179900,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2287,R,LV,11000,73500,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2288,R,SE,15700,75913,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2289,R,RU,11000,100399,2007,D6,0,0,0,0,0,0,0,0,0,0,0
2290,N,PL,17400,43110,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2291,N,PL,7176,154700,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2292,,NO,5625,65037,2006,D6,0,0,0,0,0,0,0,1,0,0,0
2293,N,PL,19083,59264,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2294,N,FR,5874,160000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2295,N,BE,8956,94000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2296,T,DE,13752,86000,2011,D6,0,0,0,0,0,0,0,0,1,0,0
2297,R,HU,14200,60500,2007,D6,0,0,0,0,0,0,0,0,0,0,0
2298,N,DE,3540,179000,2017,D6,0,0,0,0,0,0,0,0,0,0,0
2299,N,BE,9223,84900,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2300,N,FR,5487,165000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2301,N,RO,5060,138000,2006,D6,0,0,0,0,0,0,0,1,0,0,0
2302,N,GE,14500,53500,2006,D6,0,0,0,0,0,0,0,0,0,0,0
2303,N,BE,12010,99000,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2304,T,NO,8865,175173,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2305,N,NL,13873,43000,2003,D6,0,0,0,0,0,0,0,0,0,0,0
2306,K,DE,2923,79900,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2307,K,DE,3614,78900,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2308,N,UA,13302,73110,2008,D6,0,0,0,0,0,0,0,0,1,0,0
2309,T,UK,8321,155666,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2310,K,PL,2800,118475,2018,D6,0,0,0,0,0,0,0,1,0,0,0
2311,N,NL,16600,49500,2005,D6,0,0,0,0,0,0,0,0,1,0,0
2312,R,TR,19000,68000,2004,D6,0,0,0,0,0,0,0,0,0,0,0
2313,T,UA,12370,159000,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2314,T,GE,7803,154186,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2315,N,NL,10472,97500,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2316,K,NL,7335,89500,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2317,T,FR,4273,110000,2012,D6,0,0,0,0,0,0,0,0,0,0,0
2318,R,DE,17097,55000,2007,D6,0,0,0,0,0,0,0,0,0,0,0
2319,K,DE,6440,81500,2015,D6,0,0,0,0,0,0,0,0,0,0,0
2320,N,NL,5583,112000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2321,R,DE,9980,65000,2003,D6,0,0,0,0,0,0,0,1,0,0,0
2322,T,UK,8684,112674,2014,D6,0,0,0,0,0,0,0,0,0,0,0
2323,T,NL,8195,129500,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2324,N,DE,12100,61900,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2325,R,ES,11000,91500,2007,D6,0,0,0,0,0,0,0,0,0,0,0
2326,T,ES,12580,65000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2327,T,ES,10200,72000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2328,N,UA,16500,101000,2013,D6,0,0,0,0,0,0,0,0,0,0,0
2329,N,DE,11400,53000,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2330,R,NL,6980,71500,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2331,N,FR,2467,220000,2019,D6,0,0,0,0,0,0,0,1,0,0,0
2332,N,LT,7000,59000,2009,D6,0,0,0,0,0,0,0,0,0,0,0
2333,N,LT,4600,72000,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2334,N,HU,23006,54640,2005,D6,0,0,0,0,0,0,0,0,0,0,0
2335,N,PL,13976,80000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2336,R,ES,10500,70000,2008,D6,0,0,0,0,0,0,0,0,0,0,0
2337,R,RO,21000,31900,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2338,N,PL,20342,71000,2010,D6,0,0,0,0,0,0,0,0,1,0,0
2339,T,NL,10065,67500,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2340,N,NL,17901,59000,2010,D6,0,0,0,0,0,0,0,0,1,0,0
2341,N,NL,8795,59500,2005,D6,0,0,0,0,0,0,0,1,0,0,0
2342,T,RU,11000,162607,2011,D6,0,0,0,0,0,0,0,0,1,0,0
2343,N,ES,9751,158000,2013,D6,0,0,0,0,0,0,0,0,1,0,0
2344,K,IT,3041,159000,2017,D6,0,0,0,0,0,0,0,0,0,0,0
2345,K,LT,14418,46000,2008,D6,0,0,0,0,0,0,0,0,1,0,0
2346,K,EE,8940,68000,2012,D6,0,0,0,0,0,0,0,1,0,0,0
2347,N,NL,18282,49500,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2348,M,FR,17459,42000,2002,D6,0,0,0,0,0,0,0,1,0,0,0
2349,K,NL,8963,52800,2010,D6,0,0,0,0,0,0,0,0,0,0,0
2350,T,NO,12475,104047,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2351,R,PL,7500,92107,2008,D6,0,0,0,0,0,0,0,0,1,0,0
2352,N,IT,18629,15000,2006,D6,0,0,0,0,0,0,0,0,1,0,0
2353,N,IT,16409,15000,2003,D6,0,0,0,0,0,0,0,0,1,0,0
2354,N,PL,20629,43000,2010,D6,0,0,0,0,0,0,0,0,1,0,0
2355,N,PL,3564,219489,2018,D6,0,0,0,0,0,0,0,1,0,0,0
2356,T,NL,10865,89500,2011,D6,0,0,0,0,0,0,0,1,0,0,0
2357,N,FR,4820,152000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2358,K,LT,4592,110400,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2359,T,DE,4756,175000,2016,D6,0,0,0,0,0,0,0,1,0,0,0
2360,N,HU,11500,103000,2013,D6,0,0,0,0,0,0,0,0,1,0,0
2361,N,NL,11506,43500,2007,D6,0,0,0,0,0,0,0,0,1,0,0
2362,R,NL,13332,59800,2005,D6,0,0,0,0,0,0,0,1,0,0,0
2363,R,NL,13074,62900,2007,D6,0,0,0,0,0,0,0,0,1,0,0
2364,N,NL,16640,47900,2005,D6,0,0,0,0,0,0,0,0,1,0,0
2365,N,PL,13215,94990,2013,D6,0,0,0,0,0,0,0,0,1,0,0
2366,N,PL,16000,57586,2007,D6,0,0,0,0,0,0,0,1,0,0,0
2367,,BE,715,155000,2018,D6,0,0,0,0,0,0,0,0,0,0,0
2368,N,NL,7053,165000,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2369,N,NL,12769,78000,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2370,R,NL,16496,57900,2008,D6,0,0,0,0,0,0,0,0,1,0,0
2371,R,PL,11600,52000,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2372,N,FR,7946,110000,2013,D6,0,0,0,0,0,0,0,1,0,1,0
2373,N,FR,4956,205000,2018,D6,0,0,0,0,0,0,0,1,0,0,1
2374,K,LT,2300,139500,2018,D6,0,0,0,0,0,0,0,1,0,0,0
2375,N,NL,13183,79500,2014,D6,0,0,0,0,0,0,0,1,0,0,0
2376,R,DE,13200,78900,2004,D6,0,0,0,0,0,0,0,0,1,0,0
2377,T,DE,5040,198000,2016,D6,0,0,0,0,0,0,0,0,0,0,0
2378,N,PL,17700,35000,2006,D6,0,0,0,0,0,0,0,0,0,0,0
2379,N,LV,20824,42000,2003,D6,0,0,0,0,0,0,0,1,0,0,0
2380,K,RU,3621,119591,2013,D6,0,0,0,0,0,0,0,1,0,0,0
2381,R,DE,8600,71500,2005,D6,0,0,0,0,0,0,0,1,0,0,0
2382,T,FR,3900,225000,2016,D6,0,0,0,0,0,0,0,1,0,0,1
2383,T,NL,13834,75900,2008,D6,0,0,0,0,0,0,0,0,0,0,0
2384,R,NL,11456,74500,2008,D6,0,0,0,0,0,0,0,1,0,0,0
2385,T,NL,8766,129500,2015,D6,0,0,0,0,0,0,0,1,0,0,0
2386,N,SE,4300,214838,2017,D6,0,0,0,0,0,0,0,1,0,0,0
2387,N,FR,8026,127000,2014,D6,0,0,0,0,0,0,0,1,0,1,0
2388,N,PL,16694,53470,2006,D6,0,0,0,0,0,0,0,0,1,0,0
2389,R,FR,9450,64500,2002,D6,0,0,0,0,0,0,0,0,1,0,0
2390,T,FI,10300,129000,2011,D6,0,0,0,0,0,0,0,0,1,0,0
